"sessid","drug","volume","concentration","infusion","infusion_bino","region","dosage","infusion_side","fof_ppc","trialid","lottery_mag","lottery_prob","sb_mag","fixation_time","lottery_poke","surebet_poke","subj_choice","RT_choice","RT_fixation","reward_received","lottery_outcome","trial_in_block","block_number","trial_number","block_length","ex_fixation","ex_choice","ITI","ex_ITI","viol","reward","trialnum","RT","subjid","trialtime","individual","species_name","species","forced","forced_surebet","forced_lottery","is_side_choice","total_rew_multi","delta_ev","prev_reward","choice","prev_choice","prev_outcome_s","prev_outcome","log_RT","lottery_side","pro_right_delta_ev","choose_right"
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227163,8,0.55,3,1,"BotR","BotL","surebet",0.615574,0.346885,24,"lose",4,1,6,48,0,1,7.04497,0,0,24,6,0.615574,2152,"2020-07-30 14:37:19.7251",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,0,0,1,"lottery_lose",-1,-0.24372845475215,"BotR",11.2,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227171,32,0.55,3,1,"BotR","BotL","surebet",2.80694,3.73064,24,"lose",5,1,7,48,0,4,6.27595,0,0,24,7,2.80694,2152,"2020-07-30 14:37:39.7351",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,24,0,0,"surebet",0,1.27356658039257,"BotR",116.8,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227185,2,0.55,3,1,"BotR","BotL","surebet",0.571184,3.63986,24,"win",6,1,8,48,0,1,5.85798,0,0,24,8,0.571184,2152,"2020-07-30 14:37:57.4666",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,-0.318572221178697,"BotR",-15.2,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227201,4,0.55,3,1,"BotR","BotL","surebet",0.530857,1.72668,24,"win",9,1,11,48,0,1,7.46204,0,0,24,11,0.530857,2152,"2020-07-30 14:38:43.0603",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,24,0,0,"surebet",0,-0.391790938835455,"BotR",-6.4,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227219,16,0.55,3,1,"BotR","BotL","lottery",1.00098,0.229617,128,"win",11,1,13,48,0,2,7.12259,0,0,128,13,1.00098,2152,"2020-07-30 14:39:09.7382",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,0,1,1,"lottery_lose",-1,0.242451178488369,"BotR",46.4,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227239,0,0.55,3,1,"BotR","BotL","surebet",0.375093,2.3476,24,"lose",13,1,15,48,0,1,6.49969,0,0,24,15,0.375093,2152,"2020-07-30 14:39:46.2464",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,24,0,0,"surebet",0,-0.739109625383774,"BotR",-24,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227249,16,0.55,3,1,"BotR","BotL","lottery",1.67754,0.938875,128,"win",14,1,16,48,0,1,3.87883,0,0,128,16,1.67754,2152,"2020-07-30 14:39:59.6639",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,24,1,0,"surebet",0,0.758800092961732,"BotR",46.4,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227259,8,0.55,3,1,"BotR","BotL","surebet",2.82741,1.9783,24,"lose",15,1,17,48,0,1,6.22003,0,0,24,17,2.82741,2152,"2020-07-30 14:40:17.5167",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,128,0,1,"lottery_win",1,1.28083275663769,"BotR",11.2,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227271,32,0.55,3,1,"BotR","BotL","surebet",0.514152,1.42842,24,"win",16,1,18,48,0,1,7.27735,0,0,24,18,0.514152,2152,"2020-07-30 14:40:36.1823",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,24,0,0,"surebet",0,-0.42376467902424,"BotR",116.8,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227281,4,0.55,3,1,"BotR","BotL","surebet",0.44898,0.193241,24,"win",17,1,19,48,0,0,7.30209,0,0,24,19,0.44898,2152,"2020-07-30 14:40:51.2723",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,24,0,0,"surebet",0,-0.559305277286947,"BotR",-6.4,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227291,8,0.55,3,1,"BotR","BotL","lottery",0.802338,2.37359,64,"win",18,1,20,48,0,1,3.76979,0,0,64,20,0.802338,2152,"2020-07-30 14:41:05.3487",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,24,1,0,"surebet",0,0.0212463448597026,"BotR",11.2,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227295,32,0.55,3,1,"BotR","BotL","lottery",0.50085,2.9731,256,"win",19,1,21,48,0,1,3.29592,0,0,256,21,0.50085,2152,"2020-07-30 14:41:17.9814",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,64,1,1,"lottery_win",1,-0.449976965549495,"BotR",116.8,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227301,2,0.55,3,1,"BotR","BotL","surebet",0.771076,3.52282,24,"lose",20,1,22,48,0,1,7.93924,0,0,24,22,0.771076,2152,"2020-07-30 14:41:35.7396",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,256,0,1,"lottery_win",1,-0.0184966786205131,"BotR",-15.2,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227311,16,0.55,3,1,"BotR","BotL","surebet",0.655531,0.137372,24,"lose",21,1,23,48,0,1,5.69275,0,0,24,23,0.655531,2152,"2020-07-30 14:41:51.1530",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,24,0,0,"surebet",0,-0.18083802637835,"BotR",46.4,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227331,32,0.55,3,1,"BotR","BotL","lottery",0.428412,27.7164,0,"lose",22,1,24,48,0,0,3.61633,0,0,0,24,0.428412,2152,"2020-07-30 14:42:29.1268",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,24,1,0,"surebet",0,-0.606198271221499,"BotR",116.8,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227337,8,0.55,3,1,"BotR","BotL","surebet",0.635341,0.315487,24,"win",23,1,25,48,0,1,4.56139,0,0,24,25,0.635341,2152,"2020-07-30 14:42:41.4081",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,0,0,1,"lottery_lose",-1,-0.21212175797769,"BotR",11.2,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227357,8,0.55,3,1,"BotR","BotL","lottery",4.25769,0.389209,64,"win",26,1,28,48,0,5,5.8627,0,0,64,28,4.25769,2152,"2020-07-30 14:43:25.9416",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,0,1,1,"lottery_lose",-1,1.69019841806241,"BotR",11.2,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227367,2,0.55,3,1,"BotR","BotL","surebet",2.10456,0.473444,24,"win",27,1,29,48,0,2,7.99369,1,0,24,29,2.10456,2152,"2020-07-30 14:43:46.3235",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,64,0,1,"lottery_win",1,0.985578077531941,"BotR",-15.2,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227383,16,0.55,3,1,"BotR","BotL","lottery",0.452301,21.2593,0,"lose",28,1,30,48,0,1,6.00805,0,0,0,30,0.452301,2152,"2020-07-30 14:44:20.2612",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,24,1,0,"surebet",0,-0.551935733203961,"BotR",46.4,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227387,0,0.55,3,1,"BotR","BotL","surebet",0.515984,0.712909,24,"win",29,1,31,48,0,0,5.44561,0,0,24,31,0.515984,2152,"2020-07-30 14:44:31.2254",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,0,0,1,"lottery_lose",-1,-0.420207863358394,"BotR",-24,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227397,4,0.55,3,1,"BotR","BotL","surebet",0.424559,8.9551,24,"lose",30,1,32,48,0,0,6.07656,0,0,24,32,0.424559,2152,"2020-07-30 14:44:51.1811",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,24,0,0,"surebet",0,-0.61523263747009,"BotR",-6.4,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227421,0,0.55,3,1,"BotR","BotL","surebet",0.682428,0.590905,24,"win",32,1,34,48,0,1,4.88948,0,0,24,34,0.682428,2152,"2020-07-30 14:45:22.0223",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,64,0,1,"lottery_win",1,-0.140626593618585,"BotR",-24,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227429,16,0.55,3,1,"BotR","BotL","lottery",0.644624,0.912252,128,"win",33,1,35,48,0,1,5.70355,0,0,128,35,0.644624,2152,"2020-07-30 14:45:36.5045",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,24,1,0,"surebet",0,-0.197616419526858,"BotR",46.4,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227453,32,0.55,3,1,"BotR","BotL","lottery",1.0207,27.4152,0,"lose",35,1,37,48,0,1,6.95058,0,0,0,37,1.0207,2152,"2020-07-30 14:46:35.9583",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,24,1,0,"surebet",0,0.261960324802184,"BotR",116.8,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227467,0,0.55,3,1,"BotR","BotL","surebet",0.486732,16.1158,24,"win",36,1,38,48,0,0,3.21266,0,0,24,38,0.486732,2152,"2020-07-30 14:47:02.8717",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,0,0,1,"lottery_lose",-1,-0.478569957007919,"BotR",-24,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227469,16,0.55,3,1,"BotR","BotL","lottery",0.442929,0.288166,128,"win",37,1,39,48,0,1,7.15856,0,0,128,39,0.442929,2152,"2020-07-30 14:47:17.5347",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,24,1,0,"surebet",0,-0.572874134287244,"BotR",46.4,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227481,32,0.55,3,1,"BotR","BotL","lottery",0.51841,1.00226,256,"win",38,1,40,48,0,0,7.03624,0,0,256,40,0.51841,2152,"2020-07-30 14:47:32.2655",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,128,1,1,"lottery_win",1,-0.415517185631799,"BotR",116.8,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227493,8,0.55,3,1,"BotR","BotL","lottery",0.889581,1.88262,64,"win",40,1,42,48,0,2,6.41008,0,0,64,42,0.889581,2152,"2020-07-30 14:48:05.5102",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,128,1,1,"lottery_win",1,0.124466944747297,"BotR",11.2,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227499,4,0.55,3,1,"BotR","BotL","surebet",0.869142,1.06033,24,"lose",41,1,43,48,0,1,5.99415,0,0,24,43,0.869142,2152,"2020-07-30 14:48:20.4318",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,64,0,1,"lottery_win",1,0.101222897522821,"BotR",-6.4,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227505,2,0.55,3,1,"BotR","BotL","surebet",0.640383,0.67193,24,"win",42,1,44,48,0,0,3.70656,0,0,24,44,0.640383,2152,"2020-07-30 14:48:29.6934",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,-0.204217185745865,"BotR",-15.2,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227519,4,0.55,3,1,"BotR","BotL","surebet",0.524891,1.63042,24,"lose",44,1,46,48,0,1,7.48161,0,0,24,46,0.524891,2152,"2020-07-30 14:49:00.3418",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,24,0,0,"surebet",0,-0.403092998619082,"BotR",-6.4,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227525,2,0.55,3,1,"BotR","BotL","surebet",0.394518,0.655154,24,"win",45,1,47,48,0,0,5.27839,0,0,24,47,0.394518,2152,"2020-07-30 14:49:10.8754",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,-0.688618853985811,"BotR",-15.2,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227549,4,0.55,3,1,"BotR","BotL","surebet",0.39436,64.5538,24,"win",46,1,48,48,0,1,6.56081,0,0,24,48,0.39436,2152,"2020-07-30 14:50:29.5318",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,24,0,0,"surebet",0,-0.689019422900428,"BotR",-6.4,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227557,2,0.55,3,1,"BotR","BotL","lottery",0.508187,1.40906,0,"lose",47,1,49,48,0,1,3.4576,0,0,0,49,0.508187,2152,"2020-07-30 14:50:41.3598",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,1,0,"surebet",0,-0.435434130528517,"BotR",-15.2,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227571,0,0.55,3,1,"BotR","BotL","surebet",0.468193,44.2563,24,"lose",48,1,50,48,0,1,6.09966,2,0,24,50,0.468193,2152,"2020-07-30 14:51:38.3838",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,0,0,1,"lottery_lose",-1,-0.517403016537918,"BotR",-24,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227577,32,0.55,3,1,"BotR","BotL","lottery",0.427388,7.40804,0,"lose",1,2,51,48,0,1,7.9017,0,0,0,51,0.427388,2152,"2020-07-30 14:52:00.5651",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,24,1,0,"surebet",0,-0.608591354859478,"BotR",116.8,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227681,2,0.55,3,1,"BotR","BotL","surebet",0.475727,3.22873,24,"win",3,2,53,48,0,0,7.7964,0,0,24,53,0.475727,2152,"2020-07-30 14:55:48.3514",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,64,0,1,"lottery_win",1,-0.501439460318518,"BotR",-15.2,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227689,8,0.55,3,1,"BotR","BotL","surebet",0.756659,0.499078,24,"lose",4,2,54,48,0,0,7.51304,0,0,24,54,0.756659,2152,"2020-07-30 14:56:01.7914",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,24,0,0,"surebet",0,-0.0373709310098509,"BotR",11.2,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227701,4,0.55,3,1,"BotR","BotL","surebet",0.520723,0.447275,24,"lose",6,2,56,48,0,0,6.86151,0,0,24,56,0.520723,2152,"2020-07-30 14:56:26.4637",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,24,0,0,"surebet",0,-0.411065390106084,"BotR",-6.4,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227709,32,0.55,3,1,"BotR","BotL","lottery",0.534873,0.593295,0,"lose",7,2,57,48,0,0,5.82383,0,0,0,57,0.534873,2152,"2020-07-30 14:56:39.6300",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,24,1,0,"surebet",0,-0.384254285068678,"BotR",116.8,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227717,8,0.55,3,1,"BotR","BotL","lottery",0.77875,6.95008,64,"win",8,2,58,48,0,1,6.77677,0,0,64,58,0.77875,2152,"2020-07-30 14:57:01.2713",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,0,1,1,"lottery_lose",-1,-0.0085935505056057,"BotR",11.2,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227731,8,0.55,3,1,"BotR","BotL","lottery",1.72179,3.46351,64,"win",10,2,60,48,0,1,5.44732,0,0,64,60,1.72179,2152,"2020-07-30 14:57:34.3122",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,128,1,1,"lottery_win",1,0.784836105724241,"BotR",11.2,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227735,0,0.55,3,1,"BotR","BotL","surebet",0.642634,0.601014,24,"lose",11,2,61,48,0,1,7.1324,0,0,24,61,0.642634,2152,"2020-07-30 14:57:47.3785",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,64,0,1,"lottery_win",1,-0.200708265272288,"BotR",-24,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227749,8,0.55,3,1,"BotR","BotL","lottery",0.773728,19.412,64,"win",12,2,62,48,0,2,3.33649,0,0,64,62,0.773728,2152,"2020-07-30 14:58:17.0679",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,24,1,0,"surebet",0,-0.0150632299690682,"BotR",11.2,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227755,32,0.55,3,1,"BotR","BotL","lottery",0.589305,3.20892,0,"lose",13,2,63,48,0,0,4.41277,0,0,0,63,0.589305,2152,"2020-07-30 14:58:31.5037",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,64,1,1,"lottery_win",1,-0.287339744156599,"BotR",116.8,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227779,16,0.55,3,1,"BotR","BotL","lottery",2.68899,1.45448,128,"win",16,2,66,48,0,2,4.38844,0,0,128,66,2.68899,2152,"2020-07-30 14:59:23.5315",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,32,1,1,"lottery_win",1,1.23063731680009,"BotR",46.4,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227785,0,0.55,3,1,"BotR","BotL","lottery",2.21684,5.82786,0,"win",17,2,67,48,0,3,3.40872,0,0,0,67,2.21684,2152,"2020-07-30 14:59:40.1988",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,128,1,1,"lottery_win",1,1.03755441680614,"BotR",-24,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227795,32,0.55,3,1,"BotR","BotL","lottery",0.452412,0.85069,256,"win",19,2,69,48,0,0,7.0817,0,0,256,69,0.452412,2152,"2020-07-30 15:00:10.8717",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,24,1,0,"surebet",0,-0.551690351518151,"BotR",116.8,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227797,0,0.55,3,1,"BotR","BotL","lottery",2.52849,3.50906,0,"lose",20,2,70,48,0,2,3.25431,1,0,0,70,2.52849,2152,"2020-07-30 15:00:29.7646",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,256,1,1,"lottery_win",1,1.16909394499097,"BotR",-24,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227815,16,0.55,3,1,"BotR","BotL","lottery",0.372004,1.89307,0,"lose",22,2,72,48,0,0,5.99492,0,0,0,72,0.372004,2152,"2020-07-30 15:01:33.5744",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,0,1,1,"lottery_lose",-1,-0.74737901370376,"BotR",46.4,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227831,16,0.55,3,1,"BotR","BotL","lottery",0.317613,36.6005,0,"lose",23,2,73,48,0,0,4.40136,0,0,0,73,0.317613,2152,"2020-07-30 15:02:21.1333",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,0,1,1,"lottery_lose",-1,-0.905449960082055,"BotR",46.4,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227845,0,0.55,3,1,"BotR","BotL","lottery",2.31435,15.4236,0,"win",24,2,74,48,0,0,6.38657,0,0,0,74,2.31435,2152,"2020-07-30 15:02:50.1111",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,0,1,1,"lottery_lose",-1,1.08060052894988,"BotR",-24,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227851,2,0.55,3,1,"BotR","BotL","surebet",0.88027,6.78746,24,"win",25,2,75,48,0,1,7.54205,0,0,24,75,0.88027,2152,"2020-07-30 15:03:10.4212",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,0,0,1,"lottery_lose",-1,0.113945057987729,"BotR",-15.2,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227861,0,0.55,3,1,"BotR","BotL","lottery",3.04244,2.58217,0,"win",26,2,76,48,0,2,5.5584,0,0,0,76,3.04244,2152,"2020-07-30 15:03:26.8638",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,24,1,0,"surebet",0,1.35413148343547,"BotR",-24,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227865,16,0.55,3,1,"BotR","BotL","lottery",0.35412,1.09319,128,"win",27,2,77,48,0,0,3.67896,1,0,128,77,0.35412,2152,"2020-07-30 15:03:39.4827",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,0,1,1,"lottery_lose",-1,-0.79664778186442,"BotR",46.4,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227875,16,0.55,3,1,"BotR","BotL","lottery",0.490486,6.4491,128,"win",28,2,78,48,0,1,6.96057,1,0,128,78,0.490486,2152,"2020-07-30 15:03:59.0103",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,128,1,1,"lottery_win",1,-0.470886884312962,"BotR",46.4,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227895,8,0.55,3,1,"BotR","BotL","lottery",0.946582,46.3362,0,"lose",29,2,79,48,0,1,3.17347,0,0,0,79,0.946582,2152,"2020-07-30 15:04:55.6800",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,128,1,1,"lottery_win",1,0.186573981260462,"BotR",11.2,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227901,8,0.55,3,1,"BotR","BotL","lottery",0.853488,2.22187,0,"lose",30,2,80,48,0,1,7.10686,0,0,0,80,0.853488,2152,"2020-07-30 15:05:12.1270",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,0,1,1,"lottery_lose",-1,0.0830478617744332,"BotR",11.2,1
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227907,4,0.55,3,1,"BotR","BotL","surebet",0.561432,1.72028,24,"lose",31,2,81,48,0,1,5.35981,0,0,24,81,0.561432,2152,"2020-07-30 15:05:26.1239",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,0,0,1,"lottery_lose",-1,-0.335792957947693,"BotR",-6.4,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227911,2,0.55,3,1,"BotR","BotL","surebet",0.670608,1.71529,24,"lose",32,2,82,48,0,0,4.2965,0,0,24,82,0.670608,2152,"2020-07-30 15:05:37.3335",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,-0.158098857031028,"BotR",-15.2,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227913,4,0.55,3,1,"BotR","BotL","surebet",0.784551,2.58284,24,"lose",33,2,83,48,0,0,4.70008,0,0,24,83,0.784551,2152,"2020-07-30 15:05:50.0426",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,24,0,0,"surebet",0,-0.00117204098698174,"BotR",-6.4,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227917,4,0.55,3,1,"BotR","BotL","surebet",0.511562,2.12991,24,"lose",34,2,84,48,0,1,3.06478,0,0,24,84,0.511562,2152,"2020-07-30 15:06:02.5702",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,24,0,0,"surebet",0,-0.428814830439971,"BotR",-6.4,0
160969,"muscimol",0.3,1,"infusion",1,"Left FOF",0.3,"L",NA,20227927,2,0.55,3,1,"BotR","BotL","surebet",0.676515,0.843661,24,"win",35,2,85,48,0,0,5.20338,0,0,24,85,0.676515,2152,"2020-07-30 15:06:42.5225",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,-0.14932900029324,"BotR",-15.2,0
162323,"muscimol",0.3,1,"infusion",1,"Right FOF",0.3,"R",NA,20362105,2,0.55,3,1,"BotR","BotL","surebet",0.579731,1.58232,24,"lose",3,1,3,48,0,1,6.18365,0,0,24,3,0.579731,2152,"2020-08-06 14:58:31.9395",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,0,0,1,"lottery_lose",-1,-0.303719417755539,"BotR",-15.2,0
162323,"muscimol",0.3,1,"infusion",1,"Right FOF",0.3,"R",NA,20362143,0,0.55,3,1,"BotR","BotL","surebet",0.416387,26.8625,24,"win",7,1,7,48,0,0,3.43712,0,0,24,7,0.416387,2152,"2020-08-06 14:59:49.4207",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,24,0,0,"surebet",0,-0.634668504334596,"BotR",-24,0
162323,"muscimol",0.3,1,"infusion",1,"Right FOF",0.3,"R",NA,20362149,0,0.55,3,1,"BotR","BotL","surebet",0.872677,1.7575,24,"win",8,1,8,48,0,1,3.94438,0,0,24,8,0.872677,2152,"2020-08-06 15:00:00.4641",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,24,0,0,"surebet",0,0.105281878224438,"BotR",-24,0
162323,"muscimol",0.3,1,"infusion",1,"Right FOF",0.3,"R",NA,20362163,2,0.55,3,1,"BotR","BotL","surebet",0.656789,1.05598,24,"lose",9,1,9,48,0,1,6.22062,0,0,24,9,0.656789,2152,"2020-08-06 15:00:16.3011",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,-0.17892081047775,"BotR",-15.2,0
162323,"muscimol",0.3,1,"infusion",1,"Right FOF",0.3,"R",NA,20362169,2,0.55,3,1,"BotR","BotL","surebet",1.78331,0.309443,24,"lose",10,1,10,48,0,2,7.73179,0,0,24,10,1.78331,2152,"2020-08-06 15:00:33.9408",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,0.819942846416926,"BotR",-15.2,0
