cellid,beta,p,aligned_to,start,end,R_squared
21981,-0.239540835487648,0.811108981753378,1,0,0.5,0.000486033248896178
21981,0.797849960830036,0.426587832369497,1,0.5,1,0.00536566919614878
21981,5.81407075974512,5.47676760429337e-08,3,-0.5,0,0.222678903193937
21983,-0.0732154699453452,0.941760754070159,1,0,0.5,4.54259451975192e-05
21983,0.598050360401733,0.55097218687689,1,0.5,1,0.00302189330866487
21983,3.26846257739959,0.00142314045185231,3,-0.5,0,0.0830168730134062
21987,-0.867538108807837,0.387438362566355,1,0,0.5,0.00633773263454718
21987,-0.808949048911173,0.420200546383266,1,0.5,1,0.00551516481188674
21987,4.37939933022164,2.62203647070053e-05,3,-0.5,0,0.13981089766392
21989,-1.20460878625486,0.230806349652268,1,0,0.5,0.0121479211376154
21989,-2.89766073690303,0.00449592744668274,1,0.5,1,0.0664293859535021
21989,-0.868003753071442,0.387184461731703,3,-0.5,0,0.00634449474071197
21991,-0.474287084532253,0.636186787119617,1,0,0.5,0.00190271378339035
21991,-1.71595229350553,0.0888403322082582,1,0.5,1,0.0243458153259779
21991,1.56206355489183,0.120997126262137,3,-0.5,0,0.0202593962761018
21993,-0.0278070890375726,0.977863794745824,1,0,0.5,6.5527892704198e-06
21993,1.35451928911112,0.178203229662289,1,0.5,1,0.0153104414666131
21993,7.8880458894897,1.87750938632448e-12,3,-0.5,0,0.34524930748094
21995,-2.52284329517531,0.0129954393430959,1,0,0.5,0.0511779977140022
21995,0.487346205620698,0.626932729825836,1,0.5,1,0.00200872237174732
21995,9.74492080195611,9.38111257386413e-17,3,-0.5,0,0.445914392438961
21997,-0.721885343980877,0.47181763273437,1,0,0.5,0.00439684046750599
21997,2.32611309169771,0.0217491491241886,1,0.5,1,0.0438438290864467
21997,-1.37726672182212,0.171081595494087,3,-0.5,0,0.0158207943537411
21999,-0.826206157903943,0.410383272323539,1,0,0.5,0.00575161413546099
21999,0.295346698960198,0.768257039421269,1,0.5,1,0.00073868844945002
21999,-0.989219951026171,0.324614466433742,3,-0.5,0,0.00822464268763778
22001,-1.43959408079406,0.152675470207878,1,0,0.5,0.0172598413988138
22001,-0.190617345514372,0.849158602809051,1,0.5,1,0.000307828707316604
22001,-6.14147299433753,1.17969991185054e-08,3,-0.5,0,0.348637351530852
22003,1.0567683774208,0.292813156216691,1,0,0.5,0.00937533399253643
22003,-0.482153135209694,0.630605674323164,1,0.5,1,0.0019662250357837
22003,2.09099025564003,0.0387121879349874,3,-0.5,0,0.0357290202441219
22005,1.35140755945247,0.179194562871834,1,0,0.5,0.0152412480005817
22005,5.34410947215265,4.60175396949303e-07,1,0.5,1,0.194866282099367
22005,12.5535229693914,2.35806424919975e-23,3,-0.5,0,0.571829173874293
22007,1.88631218252695,0.0617533680253133,1,0,0.5,0.0292713648380077
22007,-0.208833010196238,0.834944871409403,1,0.5,1,0.000369450118431813
22007,4.37198342438713,2.69963624532373e-05,3,-0.5,0,0.13940374970332
22009,1.8209069901884,0.0711985044313379,1,0,0.5,0.0273311880074831
22009,-0.351463997055006,0.725877868220012,1,0.5,1,0.00104574376015154
22009,-0.377638877282719,0.706388960047025,3,-0.5,0,0.00120710995195905
22011,1.26491106406735,0.208438454172551,1,0,0.5,0.0133779264214047
22011,-1.61925214090036,0.108108699703151,1,0.5,1,0.0217371456698383
22011,2.952513796021,0.00381593466273146,3,-0.5,0,0.0687935674221055
22013,-1.67370265740677,0.0968835559803718,1,0,0.5,0.0231891629942604
22013,-0.0564332647983098,0.955093747210365,1,0.5,1,2.69883680134031e-05
22013,2.80091972038865,0.00597184459285033,3,-0.5,0,0.0623397182987453
22019,-0.0514615465325064,0.959046255101056,1,0,0.5,2.24426384481946e-05
22019,-1.65595661915912,0.100433389573182,1,0.5,1,0.0227111357823145
22019,-4.00346163101548,0.000110454707474438,3,-0.5,0,0.119585014361802
22021,1.07616661486343,0.284085883145348,1,0,0.5,0.0097193077669443
22021,3.23472834106687,0.00158648708122662,1,0.5,1,0.312075167176619
22021,6.44694879729426,2.72023949833955e-09,3,-0.5,0,0.260480876122279
22023,1.89446911424335,0.061776287877207,1,0,0.5,0.0419331067107234
22023,0.121505359881017,0.903595452439422,1,0.5,1,0.000180010913161555
22023,-0.227089522568157,0.820933441790345,3,-0.5,0,0.000628502921752983
22025,1.67056859173902,0.0987150209285443,1,0,0.5,0.0329139415927752
22025,1.53665932886262,0.128322620767997,1,0.5,1,0.0279905748273603
22025,0.309764905831147,0.757545188237856,3,-0.5,0,0.00116880664469265
22027,0.24903209139299,0.803974204920652,1,0,0.5,0.000755733100695766
22027,-1.24163236096195,0.218000291616138,1,0.5,1,0.0184536803237005
22027,-4.8213318099888,6.68259945845699e-06,3,-0.5,0,0.220867379168898
22029,2.2108670054109,0.0299003507163902,1,0,0.5,0.0562556013429589
22029,2.16385022229359,0.0334590925243022,1,0.5,1,0.0540162248233275
22029,-0.0866979606451967,0.931128231100619,3,-0.5,0,9.16566760889026e-05
22035,0.425970412430626,0.671273297824255,1,0,0.5,0.00220792880287524
22035,-1.20340426215874,0.232368965194635,1,0.5,1,0.0173542644863988
22035,-0.0773904334543322,0.938506182381863,3,-0.5,0,7.3034655674431e-05
22037,-0.784937012449424,0.434808845815718,1,0,0.5,0.00745769793982454
22037,0.488976151955913,0.626196478666775,1,0.5,1,0.00290734801250081
22037,2.66538917668069,0.00930012548666777,3,-0.5,0,0.341620762481387
22041,-0.419256382735891,0.676152418323193,1,0,0.5,0.0021390234836085
22041,0.210788874680901,0.833588011961891,1,0.5,1,0.000541559599272823
22041,-0.949352998079555,0.345300275242979,3,-0.5,0,0.0108716199744732
22043,-1.40417765616332,0.164136380347087,1,0,0.5,0.0234807029087066
22043,-1.75516537018069,0.083059281643345,1,0.5,1,0.0362080812591986
22043,-3.13738260471459,0.00238623151677225,3,-0.5,0,0.107173670620674
22049,0.469751622580181,0.639810423360749,1,0,0.5,0.00268383359168523
22049,1.27431634132493,0.206240617915902,1,0.5,1,0.0194188800645785
22049,1.15484784979637,0.251590637291151,3,-0.5,0,0.0160040173349637
22051,0.932230225400213,0.354022516452039,1,0,0.5,0.0104870655529775
22051,-0.487496138916587,0.627240037558886,1,0.5,1,0.00288982574618857
22051,3.79237581883354,0.000288328733790983,3,-0.5,0,0.149219743186547
22053,-0.728906703444746,0.468187283569654,1,0,0.5,0.00643761760995365
22053,-0.80449439455194,0.423495844997089,1,0.5,1,0.00783101112822293
22053,1.55661305299622,0.123509805489321,3,-0.5,0,0.0287012180123593
22055,0.0616403893479303,0.951002951715063,1,0,0.5,4.63336774685352e-05
22055,-0.302184985080753,0.763295284150406,1,0.5,1,0.00111236815194227
22055,-0.455576068656941,0.649929010223995,3,-0.5,0,0.00252470187297993
22057,0.695687982713387,0.48864032368548,1,0,0.5,0.00586758494086181
22057,-0.0511744927371843,0.959314038648483,1,0.5,1,3.19359155147581e-05
22057,6.19853883455919,2.34082186285054e-08,3,-0.5,0,0.319060643367022
22059,0.438150254159369,0.662458196965592,1,0,0.5,0.00233569814708656
22059,0.441566814652903,0.659993943423296,1,0.5,1,0.00237217952766955
22059,-1.03725833830968,0.302740556616387,3,-0.5,0,0.0129508653827003
22061,-0.857920147848355,0.393499579575122,1,0,0.5,0.00889608803987307
22061,-1.08308511537702,0.282024301314696,1,0.5,1,0.0141040040924418
22061,1.62077787010805,0.109000526252079,3,-0.5,0,0.0310411967747797
22063,3.18198556726894,0.00208302388531651,1,0,0.5,0.109905330983095
22063,1.60909453005642,0.111535065080847,1,0.5,1,0.0306089389598909
22063,-1.78845280054066,0.0774888345097697,3,-0.5,0,0.0375424571891294
22067,1.98691694331048,0.0503546962943863,1,0,0.5,0.045932963391761
22067,3.40958526979158,0.00102183429485449,1,0.5,1,0.124168095850687
22067,2.13113961718457,0.0361477909076428,3,-0.5,0,0.0524805166233099
22069,0.291337449824579,0.771547300720267,1,0,0.5,0.00103402127462859
22069,-0.931475742477242,0.354410081178068,1,0.5,1,0.0104702750665484
22069,-0.551375831947948,0.582912851737893,3,-0.5,0,0.00369380894623905
22071,-2.19581962157367,0.0310014449906929,1,0,0.5,0.0555348264507524
22071,-0.851670073353773,0.396939511490633,1,0.5,1,0.00876807393074086
22071,0.297638352012285,0.766750758768596,3,-0.5,0,0.00107918274770902
22073,1.22564670442924,0.223927616903276,1,0,0.5,0.0179900609442948
22073,0.148415814723729,0.882388084644359,1,0.5,1,0.000268552909475028
22073,-0.722269052026756,0.472235129599422,3,-0.5,0,0.00632164335966001
22075,-1.38637923953511,0.169482859661759,1,0,0.5,0.022902770552638
22075,-2.63605500899704,0.0100716188072754,1,0.5,1,0.0781212012229303
22075,-0.530642151485845,0.597136789415266,3,-0.5,0,0.00342216434338449
22077,0.178873578559388,0.858489201507265,1,0,0.5,0.000390039969298983
22077,2.61745274849584,0.0105904881478409,1,0.5,1,0.0771072283904161
22077,-1.48006284945502,0.142783955459125,3,-0.5,0,0.0260193703526354
22081,-0.301152671113388,0.764079431687274,1,0,0.5,0.0011047894478684
22081,-2.36129082204605,0.0206442111897939,1,0.5,1,0.0636671440392159
22081,7.53749744881795,6.47293519884907e-11,3,-0.5,0,0.40928092196453
22083,0.324403273426508,0.746479446028218,1,0,0.5,0.00128173898565964
22083,0.866783672524627,0.388652902921881,1,0.5,1,0.00907917831426608
22083,2.70954415607669,0.00823977703584752,3,-0.5,0,0.0821747887523996
22085,-0.165699229816525,0.868811683813835,1,0,0.5,0.00033472005621149
22085,1.25513531850042,0.213083717776331,1,0.5,1,0.0188496296008999
22085,0.656924194048899,0.513115092545941,3,-0.5,0,0.00523524548410259
22087,1.36079078294802,0.177401179317415,1,0,0.5,0.0220836359481729
22087,5.0237390159805,3.02245099838869e-06,1,0.5,1,0.235345349568374
22087,1.26527465147423,0.209445839596923,3,-0.5,0,0.0191495493679024
22089,-0.29318811833157,0.770137552715903,1,0,0.5,0.00104718606558762
22089,-1.81502948658453,0.0732671859609787,1,0.5,1,0.0386231061137289
22089,1.7119013035811,0.0907891039104578,3,-0.5,0,0.0345058890864002
22091,3.327153868152,0.00132727355434907,1,0,0.5,0.118942285043705
22091,-0.829066558468869,0.409533616070774,1,0.5,1,0.00831265419776717
22091,3.00417152370395,0.00355441759312738,3,-0.5,0,0.0991490461857403
22093,0.306073769233892,0.760343584013092,1,0,0.5,0.00114114936616561
22093,1.68053771635018,0.0967536016398977,1,0.5,1,0.0332948236762209
22093,5.26653069417144,1.14460983605024e-06,3,-0.5,0,0.252754412523629
22095,-1.17485502056922,0.243537825607143,1,0,0.5,0.0165540850648821
22095,0.0618732170496569,0.95081811890508,1,0.5,1,4.66843447151088e-05
22095,-4.38853827073905,3.45206649124833e-05,3,-0.5,0,0.19019758393375
22097,-1.22788122702984,0.223092089245926,1,0,0.5,0.0180545320560059
22097,1.69237539535211,0.0944659136065181,1,0.5,1,0.0337496457883387
22097,11.3954375286395,1.98064410037921e-18,3,-0.5,0,0.612944635192564
22099,0.393057017378893,0.695322834873368,1,0,0.5,0.0018805279142895
22099,-1.33810775192206,0.184652376534087,1,0.5,1,0.0213691488216323
22099,-0.223278493176748,0.823887913251413,3,-0.5,0,0.000607597497363055
22101,-0.819151614676299,0.415133546588354,1,0,0.5,0.00811662241646616
22101,-0.412813210234094,0.680847773380865,1,0.5,1,0.00207391853953065
22101,-1.20335564858177,0.23238766345302,3,-0.5,0,0.0173528867343982
22103,0.889800870237328,0.376240804411805,1,0,0.5,0.00956309814517808
22103,2.37065753922894,0.0201627302522832,1,0.5,1,0.0641407905399966
22103,10.9839765773513,1.20858869268669e-17,3,-0.5,0,0.5953569508718
22105,-0.0252660906111926,0.979888499859439,1,0,0.5,5.69974728747979e-06
22105,-0.455076072166246,0.649951424484336,1,0.5,1,0.00184564294153333
22105,-1.86661311104045,0.0646187288978778,3,-0.5,0,0.030170734728388
22107,2.32363756829615,0.0219826864226792,1,0,0.5,0.0459908358693376
22107,4.50823246218168,1.64077440631916e-05,1,0.5,1,0.153593719720941
22107,-8.50433828808655,1.01284091962626e-13,3,-0.5,0,0.392373538305884
22109,3.81383967241135,0.000226238639607789,1,0,0.5,0.114941958735012
22109,1.7229186819893,0.0877133047291962,1,0.5,1,0.0258196819747083
22109,4.43060536187564,2.23020413775503e-05,3,-0.5,0,0.149131843203387
22111,-1.02510828938212,0.307561130889942,1,0,0.5,0.00929534835695511
22111,-0.263606980414391,0.792575959367994,1,0.5,1,0.000620049586791072
22111,-2.0679696450999,0.0409883451876767,3,-0.5,0,0.0367786999948334
22113,-1.86081246901535,0.0654411579563101,1,0,0.5,0.0299891250824799
22113,-3.419795605846,0.000880127386591101,1,0.5,1,0.0945470859615622
22113,0.302862294631244,0.762566803014074,3,-0.5,0,0.000818308122595757
22117,-1.20783382946848,0.229701642714062,1,0,0.5,0.0128580749594774
22117,-2.48407005148219,0.0144966083412616,1,0.5,1,0.0522177581455989
22117,3.71988110335336,0.000315614967949438,3,-0.5,0,0.109963355336137
22119,-0.122323122104033,0.90286631985795,1,0,0.5,0.000133579887969693
22119,-0.850152144904078,0.397087166066786,1,0.5,1,0.00641182559774112
22119,0.949633129720777,0.34438045654717,3,-0.5,0,0.00798749937072118
22121,-0.162945908421737,0.870860000875237,1,0,0.5,0.000237009608408889
22121,1.16461794897151,0.246693219112685,1,0.5,1,0.0119652330631601
22121,0.579088110198644,0.563713696381675,3,-0.5,0,0.00298519620183912
22123,2.35092722828316,0.0205078386460377,1,0,0.5,0.0470263468927681
22123,1.54351791636462,0.125577232103327,1,0.5,1,0.299724785229588
22123,11.5141016399395,1.31340717543333e-20,3,-0.5,0,0.690815498908531
22125,1.194514306448,0.234846179037889,1,0,0.5,0.0125795986294833
22125,0.71722940173428,0.47475282980839,1,0.5,1,0.0045720186247139
22125,-4.64342503895744,9.54041867413536e-06,3,-0.5,0,0.161434341982302
22127,-4.26460135506619,4.25172703861911e-05,1,0,0.5,0.139697889990624
22127,-7.03537977897336,1.78395809019052e-10,1,0.5,1,0.306486813019803
22127,-9.71278348843679,1.78259317021122e-16,3,-0.5,0,0.457201720122982
22129,-1.45802557996421,0.147682725991275,1,0,0.5,0.0186271454217568
22129,-0.882109836591103,0.37964095851989,1,0.5,1,0.00689954557887185
22129,-1.06105033554942,0.290991130694258,3,-0.5,0,0.00995199625336607
22133,-4.89064262424507,3.45445693330776e-06,1,0,0.5,0.175976084686018
22133,-2.4015893157524,0.018000248544827,1,0.5,1,0.0489746730976266
22133,8.89035097871268,1.35121575472413e-14,3,-0.5,0,0.413730250731944
22135,3.03293839762417,0.0030214305140042,1,0,0.5,0.0758977956095379
22135,3.51222007181363,0.000645771357476132,1,0.5,1,0.0992127831472517
22135,-6.20583538024462,9.82949866512381e-09,3,-0.5,0,0.255875227672399
22137,1.12126903913766,0.264615203336955,1,0,0.5,0.0111007844695855
22137,-2.28387784816267,0.0242987665709291,1,0.5,1,0.0444998435641585
22137,-4.71318907831758,7.1850216550956e-06,3,-0.5,0,0.165512735242866
22139,0.400189658141813,0.689792941811314,1,0,0.5,0.00142788468067345
22139,-4.60629020628615,1.10832334045644e-05,1,0.5,1,0.159272199584977
22139,-12.1621464890221,4.39818616752877e-22,3,-0.5,0,0.569094548781668
22143,-0.487860088831227,0.626619934641333,1,0,0.5,0.00212056033109753
22143,1.27853150080067,0.203753077041887,1,0.5,1,0.0143850744656947
22143,2.75308607798295,0.00690811888284055,3,-0.5,0,0.0633844767147582
22145,0.695295614356535,0.488336285557466,1,0,0.5,0.00429784160736901
22145,-0.560425473955806,0.576328914997924,1,0.5,1,0.00279641449276524
22145,-1.74068804103078,0.0845345335618363,3,-0.5,0,0.0263409109943518
22147,-0.369524166436431,0.712447476447141,1,0,0.5,0.00121769496103186
22147,-1.31884654516976,0.189959499134635,1,0.5,1,0.0152924745459195
22147,11.0825634447977,1.27607078433445e-19,3,-0.5,0,0.523045448515018
22149,1.25619634422572,0.211706194771672,1,0,0.5,0.0138937897196625
22149,-1.08013931547077,0.282442721317614,1,0.5,1,0.0103095780925497
22149,7.85863645219685,2.83043330802544e-12,3,-0.5,0,0.355425980798226
22151,1.43879006857697,0.153049353004459,1,0,0.5,0.0181477578737853
22151,-0.269505737678663,0.788045430170441,1,0.5,1,0.000648091692640573
22151,-0.881136963500758,0.380164913463733,3,-0.5,0,0.00688443976115205
22153,0.875652943224369,0.383126831670822,1,0,0.5,0.00679959255774798
22153,0.533859922688171,0.594515651955614,1,0.5,1,0.00253824108976797
22153,4.21928937941345,5.05691485761897e-05,3,-0.5,0,0.13715002553104
22157,-2.30888661816128,0.0228182079279842,1,0,0.5,0.0454352161863367
22157,-3.55438904203535,0.000559653199523187,1,0.5,1,0.101366511154359
22157,5.18727199213721,9.81625920757902e-07,3,-0.5,0,0.193709730612376
22159,0.707136239965288,0.48097720186418,1,0,0.5,0.00444481312616007
22159,1.66065180921994,0.0996313164524985,1,0.5,1,0.024031179459865
22159,5.88939296524503,4.28715160571204e-08,3,-0.5,0,0.236458816105709
22161,0.533501120532386,0.594763097551037,1,0,0.5,0.00253483902670948
22161,2.55633698042315,0.0119420104329984,1,0.5,1,0.0551302699136733
22161,2.56834935829892,0.0115589815890183,3,-0.5,0,0.0556207220572613
22163,-0.736447898154243,0.463025857718164,1,0,0.5,0.00481912346915059
22163,1.50750545095457,0.134547806457304,1,0.5,1,0.0198872978114271
22163,4.70899630710482,7.30902384132924e-06,3,-0.5,0,0.165267036992325
22167,1.56231851630589,0.121085438998002,1,0,0.5,0.0213283925965444
22167,1.75862086001087,0.081422933406202,1,0.5,1,0.0268717829840088
22167,3.61474300197212,0.000455073015950803,3,-0.5,0,0.104475466001252
22169,0.298991426663816,0.765510725378456,1,0,0.5,0.000797540860328794
22169,0.420211721969479,0.67515049527505,1,0.5,1,0.00157410659693769
22169,1.72346375623654,0.0876143629584939,3,-0.5,0,0.0258355993961626
22171,-1.7692646289047,0.0796210663353821,1,0,0.5,0.0271891708765408
22171,-0.30036899119166,0.764462646196442,1,0.5,1,0.000804900995263425
22171,3.62329174351227,0.000441848745220149,3,-0.5,0,0.104918304115047
22173,0.42243357481866,0.67353314986092,1,0,0.5,0.00159077010722652
22173,3.91553142710359,0.00015681813917203,1,0.5,1,0.120405398820484
22173,-4.36213482095857,2.91562398769381e-05,3,-0.5,0,0.145222305299758
22175,-2.10398121880161,0.0376588046800613,1,0,0.5,0.0380216527948035
22175,-2.39204287308075,0.0184508352944493,1,0.5,1,0.0486049801118295
22175,-3.94390272770359,0.00014141611018509,3,-0.5,0,0.12194304970495
22177,-3.53081940822936,0.000606351207118749,1,0,0.5,0.100160823147694
22177,-5.30339014152447,5.93272266658773e-07,1,0.5,1,0.200719050231147
22177,0.454493379874991,0.650369364727476,3,-0.5,0,0.00184092823591375
22189,-0.665063784638998,0.50720622478322,1,0,0.5,0.00339084640703535
22189,-2.25174777448439,0.0260424766552635,1,0.5,1,0.0375387149193064
22189,-3.03442309603404,0.00291942807219075,3,-0.5,0,0.0661437691281688
22193,1.5561419750294,0.122143441425687,1,0,0.5,0.0182868825899083
22193,4.79106597642319,4.51668393681714e-06,1,0.5,1,0.150073003576303
22193,3.14877639064567,0.00204072177214143,3,-0.5,0,0.070863077183097
22197,-1.27981946604055,0.202923407571201,1,0,0.5,0.0124427493488078
22197,1.45630902425717,0.147755770928284,1,0.5,1,0.0160522445872815
22197,1.34375039008812,0.181406289447945,3,-0.5,0,0.0136994499389934
22205,-3.1003458248214,0.00255813656766411,1,0,0.5,0.0918836364928511
22205,-2.7309739301764,0.00755504309229187,1,0.5,1,0.0727927804004543
22205,-4.93729953892526,3.47298085410132e-06,3,-0.5,0,0.204201326029794
22209,-1.86529194217825,0.0652933180811369,1,0,0.5,0.0353304048047178
22209,-0.969524055555625,0.334798519329181,1,0.5,1,0.00979755181030129
22209,11.1079396902662,9.58080727683448e-19,3,-0.5,0,0.564991075497608
22211,1.18664191765657,0.238391395697274,1,0,0.5,0.0146058138541697
22211,1.4213996872921,0.158545300946537,1,0.5,1,0.0208242549867113
22211,2.63186275680945,0.009941911759894,3,-0.5,0,0.0679576741319088
22213,-0.572021556181439,0.568687486845958,1,0,0.5,0.0034324791980509
22213,1.12667935054075,0.262776862035946,1,0.5,1,0.0131859788789185
22213,6.28713266644402,1.03802262758408e-08,3,-0.5,0,0.293827502417571
22217,1.03858264505335,0.30169162169873,1,0,0.5,0.011226780004741
22217,3.63369027196305,0.000457552044162445,1,0.5,1,0.122026366781682
22217,2.37351060719621,0.0196769106052437,3,-0.5,0,0.0559808578429785
22219,-0.0723983921811961,0.942440340625764,1,0,0.5,5.51709264263733e-05
22219,-0.543909607178746,0.587805268371643,1,0.5,1,0.00310441324661437
22219,0.480455658418929,0.63203168405225,3,-0.5,0,0.00242397993578614
22223,-0.720265612468094,0.473167911438138,1,0,0.5,0.00543120984837597
22223,4.33515259056117,3.68581128344403e-05,1,0.5,1,0.165154776492096
22223,3.39615605610798,0.00100677795330402,3,-0.5,0,0.108264867430964
22225,-0.142949406485448,0.88663940089592,1,0,0.5,0.000215054087207789
22225,0.182152706884093,0.855859345199276,1,0.5,1,0.000349137098872632
22225,0.074553084683399,0.940730431771321,3,-0.5,0,5.85035501429187e-05
22229,-0.348852015566783,0.727988975359887,1,0,0.5,0.00127938978877373
22229,-0.608124712721545,0.544587068923246,1,0.5,1,0.00387770138422983
22229,-5.29164313341608,8.03455525178074e-07,3,-0.5,0,0.227651613998142
22235,-0.26714705519937,0.78994745278045,1,0,0.5,0.000750673425043868
22235,-1.99087797154778,0.0494291468223897,1,0.5,1,0.0400510419380525
22235,-8.00207491512859,3.35558994384142e-12,3,-0.5,0,0.402640466019773
22237,3.72735555708935,0.000332144416774803,1,0,0.5,0.127585396250426
22237,3.54743248933961,0.000611705201552065,1,0.5,1,0.116971341781276
22237,4.93931593891012,3.44467155462427e-06,3,-0.5,0,0.204334064009317
22239,1.92324942034727,0.0575077901027716,1,0,0.5,0.0374764943693331
22239,7.11485653601806,2.284211473776e-10,1,0.5,1,0.347622387771242
22239,6.68387651929812,1.69702014435453e-09,3,-0.5,0,0.319845781267937
22241,-0.458702306353904,0.647518161299682,1,0,0.5,0.00220992442636558
22241,1.41664593227199,0.159927503016872,1,0.5,1,0.0206880746969088
22241,-0.279802040002326,0.780250764253028,3,-0.5,0,0.000823418072236737
22243,1.58510617195022,0.116336857591235,1,0,0.5,0.0257665426457625
22243,0.939787823696846,0.349760952003461,1,0.5,1,0.0092112188886383
22243,-0.368964027760854,0.712993207197533,3,-0.5,0,0.00143094371621377
22245,0.684760013211668,0.495198433565843,1,0,0.5,0.00491150829207843
22245,1.68100800860173,0.0961170362756416,1,0.5,1,0.0288859204195738
22245,-0.623529275505093,0.534463082050661,3,-0.5,0,0.0040758328360857
22247,-2.1414478318577,0.0348518965418089,1,0,0.5,0.0460487225193108
22247,-1.34957003327231,0.180430048097987,1,0.5,1,0.018811341470283
22247,-4.89916387883205,4.05309993578978e-06,3,-0.5,0,0.201692792528859
22249,-3.06165664988814,0.00287781618327975,1,0,0.5,0.089809384164223
22249,-3.44644850551832,0.000854427171375349,1,0.5,1,0.11113612239903
22249,7.64628430841683,1.84539315168602e-11,3,-0.5,0,0.38096902138223
22251,3.5726035645525,0.000562270745125727,1,0,0.5,0.11843988619557
22251,9.84526380218118,4.34766284356895e-16,1,0.5,1,0.505025861464002
22251,5.46907568691143,3.79061470366225e-07,3,-0.5,0,0.239457208940494
22253,3.05894572128201,0.00290155077514873,1,0,0.5,0.0896646662166594
22253,2.40287949342551,0.0182519550107889,1,0.5,1,0.0572949332971708
22253,-2.10691775321356,0.0378165874518854,3,-0.5,0,0.0446414168151917
22255,NaN,NaN,1,0,0.5,NaN
22255,NaN,NaN,1,0.5,1,NaN
22255,0.597353128616556,0.551723311736904,3,-0.5,0,0.00374205767350932
22257,-1.56509736888907,0.120956597676847,1,0,0.5,0.0251363939854992
22257,-0.273677281208816,0.784939533885261,1,0.5,1,0.000787792096939799
22257,0.239006934370597,0.811626117034188,3,-0.5,0,0.000600947220832482
22261,-0.115264962852603,0.908483619027492,1,0,0.5,0.00013983319827271
22261,1.92603603252795,0.057154113106223,1,0.5,1,0.0375810887942879
22261,2.33389259032289,0.0217552249162964,3,-0.5,0,0.05422811692786
22263,-1.3960581838186,0.166020669816908,1,0,0.5,0.0201031355225642
22263,-0.0351063092778009,0.972070211889687,1,0.5,1,1.29730206575029e-05
22263,-1.22987394803596,0.22184649191825,3,-0.5,0,0.0156724623096849
22265,1.7177779086181,0.0891651555963799,1,0,0.5,0.0301249415003869
22265,2.05629409123062,0.042556046346015,1,0.5,1,0.0426122734691076
22265,2.37260047769002,0.0197226048712994,3,-0.5,0,0.0559403352029857
22275,-1.21276149074182,0.22829266707973,1,0,0.5,0.0152459664403943
22275,-3.12926637809299,0.00234107754995506,1,0.5,1,0.0934449125691879
22275,-4.39372223065743,2.9514819227514e-05,3,-0.5,0,0.168888759508195
22279,-1.44928556844743,0.150621587066351,1,0,0.5,0.0216315075836407
22279,-1.59945379026231,0.11311176002073,1,0.5,1,0.0262228193262677
22279,-0.142663198535819,0.886864813796374,3,-0.5,0,0.000214193987069677
22281,1.13634459634648,0.258732076373039,1,0,0.5,0.0134101349000397
22281,0.26072861862646,0.794878249279889,1,0.5,1,0.000715061085666324
22281,-4.02357757137982,0.000116660395644509,3,-0.5,0,0.1456002912015
22283,-0.698507954847962,0.48660262569783,1,0,0.5,0.00510968714051951
22283,NaN,NaN,1,0.5,1,NaN
22283,-0.254033034571467,0.800030843396484,3,-0.5,0,0.000678831323992601
22285,2.56638086492718,0.0118737733718996,1,0,0.5,0.0648346287569284
22285,1.73179610586025,0.0866255754363247,1,0.5,1,0.0306035178791515
22285,2.71249275972638,0.00795605666010132,3,-0.5,0,0.0718814797496875
22289,-1.13288113617825,0.260176421764086,1,0,0.5,0.0133296020553124
22289,1.86862665723418,0.0648225509247325,1,0.5,1,0.0354523605442295
22289,1.12604204668486,0.263045116473323,3,-0.5,0,0.0131712622776005
22291,-0.0353854815075236,0.971848202069769,1,0,0.5,1.31801662968112e-05
22291,0.855974475740502,0.394211959317702,1,0.5,1,0.00765352238083206
22291,3.57875790391615,0.000550772494107671,3,-0.5,0,0.118799778943254
22295,0.870678409949511,0.386171699340691,1,0,0.5,0.00791662579782615
22295,-0.450796455347259,0.653185543349477,1,0.5,1,0.00213456487720975
22295,-5.08060955047755,1.93299865183129e-06,3,-0.5,0,0.213658135108478
22299,-3.18967461455595,0.0019418363632523,1,0,0.5,0.0967351418687518
22299,-7.1191308658929,2.23884296869261e-10,1,0.5,1,0.347894838324818
22299,-14.0422066634939,1.04345262521722e-24,3,-0.5,0,0.674861934719017
22303,1.3664581875784,0.175089931016422,1,0,0.5,0.0192759553761104
22303,2.42979925452558,0.0170272504491224,1,0.5,1,0.058510354789345
22303,1.83840714852207,0.0691943107543554,3,-0.5,0,0.0343540327993477
22305,2.95149959446964,0.00400212643657104,1,0,0.5,0.083996109087741
22305,5.37631240822214,5.62216764666829e-07,1,0.5,1,0.233281924899439
22305,5.94362994974029,4.81987410684171e-08,3,-0.5,0,0.271062851708013
22307,1.90814274512777,0.0594574679571176,1,0,0.5,0.0369117143310692
22307,1.97239367397744,0.0515349239419571,1,0.5,1,0.0393399085373909
22307,1.49671404152127,0.137853873788759,3,-0.5,0,0.0230373241379189
22311,-0.912329413804242,0.363954284039014,1,0,0.5,0.00868542828254859
22311,NaN,NaN,1,0.5,1,NaN
22311,NaN,NaN,3,-0.5,0,NaN
22313,0.230939956749549,0.817868749817877,1,0,0.5,0.000561087778748082
22313,1.35288091080684,0.179373556471621,1,0.5,1,0.0189020070072108
22313,6.28184251257094,1.06311875230317e-08,3,-0.5,0,0.293478297079072
