n,Pearson,Spearman
128,0.6591583120487563,0.6947409207542936
128,0.6213685514937498,0.7881337087632346
128,0.6332108361608902,0.7379861483843765
128,0.7261486073558072,0.7830626071518895
128,0.6456183361589858,0.8089815709432093
128,0.8306074967049742,0.8932182032649992
128,0.6003618344135792,0.7451702090004488
128,0.5738883780314802,0.7894014841660709
128,0.5910839742348674,0.7395356516545097
128,0.5560871787793488,0.7326333189057342
128,0.661387542819211,0.8194055020331967
128,0.8676901917247267,0.8639185050661159
128,0.5945673245421237,0.7963038169148464
128,0.7385677791969724,0.8043330611328097
128,0.7402160292313156,0.8510998871041043
128,0.8022753397170462,0.8240540118435965
128,0.5890925149121072,0.7744699071993322
128,0.828828455941592,0.8671583755400308
128,0.6742871194255965,0.8302520249241296
128,0.6174985563834304,0.7840486546874288
128,0.7981277265375086,0.8640593689997643
128,0.7591177632388891,0.8906826524593267
128,0.7111301890544778,0.7191103812754803
128,0.665611630161815,0.7660180711804235
128,0.7567800223522501,0.8099676184787488
128,0.720454359671158,0.831238072459669
128,0.5773454085848233,0.568104244404312
128,0.6515973604628319,0.7633416564411025
128,0.7113462696440526,0.8064460201375367
128,0.7019194248875702,0.8826534082413633
128,0.34274322212945835,0.477669599001989
128,0.7533647307303092,0.8396899084785776
128,0.6276913187662502,0.6834718060624154
128,0.7775017717112325,0.884907231179739
128,0.6129873673640696,0.7581296908961088
128,0.6525871427266364,0.8034878775309188
128,0.749606033207354,0.859269995255716
128,0.6695739727146991,0.8263078347819721
128,0.5964232071618338,0.7546080925548968
128,0.7213271420853218,0.8343370789999354
128,0.6894859163780879,0.8534945739761284
256,0.37183439412927394,0.5088005283383027
256,0.8577096704975008,0.9020926310848533
256,0.7671791695397856,0.9125165621748408
256,0.6516259594019769,0.8106719381469911
256,0.5692367118154201,0.7060100354461719
256,0.8752528907127617,0.8944859786678355
256,0.8525257374434615,0.9095584195682226
256,0.8485178956894897,0.8991344884782353
256,0.6570840929563972,0.80151578245984
256,0.7789295232999643,0.8932182032649992
256,0.6118604686631516,0.7657363433131266
256,0.6933691183420385,0.8030652857299734
256,0.7402104839919045,0.8605377706585523
256,0.7090102384092608,0.8822308164404179
256,0.8032109484756678,0.8775823066300182
256,0.6143819485321615,0.7696805334552841
256,0.48690819653583345,0.6645960389535194
256,0.7215373909237341,0.8456061936918137
256,0.6812642804754985,0.8165882233602272
256,0.6780680698344406,0.5833175492383476
256,0.6714846795027338,0.8246174675781904
256,0.5668019988112469,0.7685536219860961
256,0.7828373601176335,0.8322241199952083
256,0.8685755897844132,0.9271664112742825
256,0.7071498235649367,0.8627915935969279
256,0.726009041258081,0.8041921971991611
256,0.7215450467339961,0.8129257610853667
256,0.8112315735540008,0.8681444230755702
256,0.7293520652459138,0.8898374688574358
256,0.7258059012767731,0.8611012263931462
256,0.7335735693106532,0.8734972525542123
256,0.7415373386109079,0.8119397135498274
256,0.8062128820989104,0.894626842601484
256,0.8042306224116622,0.80151578245984
256,0.760577896858866,0.848986928099377
256,0.7543681468585326,0.7233362992849347
256,0.6607314153938296,0.8432115068197896
256,0.7113024347972798,0.855466669047207
256,0.7871531533541994,0.9204049424591555
256,0.8450307374321733,0.9509724160608752
256,0.6488959980833858,0.7970081365830888
256,0.7890348024282403,0.9120939703738953
256,0.7211671633547898,0.8909643803266236
256,0.7413243989592303,0.7974307283840342
256,0.6941922178736937,0.8744833000897516
256,0.7129139959829475,0.8412394117487109
256,0.6540948868190556,0.8709617017485397
256,0.8599247971593675,0.9257577719377977
256,0.83327752877698,0.8899783327910843
256,0.7283591343783461,0.8171516790948211
