n,Pearson,Spearman
128,-0.371015481483913,-0.5013347398549333
128,-0.01358832846422322,0.09015291753502594
128,0.29367075964975503,0.3587804390026736
128,0.2687109891823998,0.3918834634100659
128,-0.5245830823343529,-0.7046013961096872
128,-0.11688055677811884,-0.13748319924091457
128,0.11891231465016103,-0.07395356516545097
128,0.1672897011397718,0.3127179326996212
128,0.2891978102320913,0.4517506352106691
128,-0.7129055850070295,-0.8667357837390853
128,0.720649245500714,0.7979941841186281
128,0.2464578824573554,0.2713039362069687
128,0.2078600245563582,0.07564393236923271
128,0.24535426005161343,0.49302376776967316
128,0.42170638406770466,0.6031793638827829
128,0.6381129543861004,0.5364098593334043
128,0.5232450899811436,0.655017291465423
128,-0.3653796019927773,-0.5459886068215009
128,0.6617636516885347,0.6413534899015204
128,-0.35981314299082184,-0.4579486482912021
128,0.22375307877744988,0.40075789122992
128,-0.3853735610643156,-0.4503419958741843
128,-0.3123043361508062,-0.3475113243107953
128,-0.20237671287413933,-0.24129991833984288
128,0.41529472270108814,0.4862622989545462
128,0.5471014903738524,0.6867116765363304
128,-0.5680793824748867,-0.5920511131245532
128,0.2539634055014524,0.19101149402733622
128,-0.2770181544380483,-0.34356713416863793
128,-0.6109654215670317,-0.6761468815126946
128,0.40761829924222864,0.6050105950202131
128,-0.14112706697747196,-0.16523339416966473
128,0.3448597130393284,0.3537093373913283
128,0.1910649285897685,0.36723227502158223
128,-0.12662086028149952,-0.11424065018891569
128,0.4735683456688962,0.5041520185279029
128,0.18354329399128305,0.3566674799979464
128,0.3812622087777518,0.541621824878398
128,0.25014395222587266,0.11508583379080656
128,0.5156428066313564,0.42076056980800386
128,0.42108835269174066,0.5895155623188806
128,0.09121704322266513,0.005634557345939121
128,0.00257194280030628,0.10733831744014026
256,0.6553544246216045,0.7781323694741927
256,-0.279832427024325,-0.20383011198934772
256,-0.25564407844213277,-0.09142069293786224
256,0.32090037377658354,0.25989395758144196
256,-0.6469082752246708,-0.7798227366779744
256,0.5538787968526446,0.6633282635506831
256,-0.7706612505795044,-0.8954720262033748
256,0.7154169022436022,0.8785683541655576
256,0.6336798010216337,0.7474240319388245
256,-0.6382484101967526,-0.7926413546399859
256,-0.4461696646578635,-0.6043062753519708
256,0.21312583046905934,0.2893345197139739
256,-0.48452990654567946,-0.4427353434571665
256,-0.4629943388576921,-0.6019115884799467
256,-0.5525912152558567,-0.6988259748300996
256,0.5147612942961156,0.5717667066791723
256,0.2632742122077421,0.17650250886154298
256,0.16244366180513437,0.20749257426420817
256,-0.6106343955776807,-0.6238863621291092
256,-0.1472717204891614,-0.34060899156201985
256,-0.19337110160910098,-0.06536086521289382
256,0.11094723254118724,0.10860609284297656
256,0.04253417942074932,0.056063845592094264
256,-0.7301178713461126,-0.8378586773411474
256,0.21713473403294578,0.10621140597095245
256,-0.25865188671185274,-0.25017434615969697
256,-0.5366106908850632,-0.6548764275317744
256,0.5569072835753042,0.6016298606126498
256,0.5723328205022927,0.6307886948778847
256,0.4747593105763876,0.44104497625338474
256,0.5154710287599484,0.39230605521101136
256,0.06027066272768897,0.06648777668208163
256,0.6698622255482048,0.676851201180937
256,-0.6357618474006488,-0.6209282195224911
256,0.1123260593405658,0.19974505791354186
256,0.06996414072892194,0.064233953743706
256,-0.21547000426926735,-0.3673731389552307
256,-0.46249669574134245,-0.651213965256914
256,-0.1545579676881147,-0.19566000383773602
256,0.5507651429032421,0.7072778108490082
256,-0.0963945560011685,-0.10522535843541309
256,-0.34457235758156796,-0.4456934860637845
256,0.5827081503973479,0.7682718941187991
256,0.5421602619071701,0.6998120223656389
256,0.5818852294582018,0.679245888052961
256,0.15923035795743923,0.2645424673918418
256,0.7931808953771716,0.69600869615713
256,-0.2193292515596814,0.027186739194156262
256,0.3122906819692671,0.40681504037680455
256,0.5031190515748822,0.4583712400921475
